race_id,horse_number,age,dhweight,disRoc,enterTimes,preOOF,pre2OOF,surface,weather,course,jEps,runningStyle,preLastPhase,distance,sex,popularity,odds,weight,eps,jwinper,owinper,twinper,winRun,order_of_finish
1000,12,2.0,10.0,0.25,2.0,12.0,8.0,芝,晴,右,176,-1.75,36.8,1500,牡,13,286.4,474,0.0,0.08,0.08,0.08,0.0,8
1000,13,2.0,0.0,,0.0,,,芝,晴,右,176,NaN,,1500,牝,2,3.5,474,,0.08,0.08,0.08,,3
1001,1,2.0,0.0,,0.0,,,芝,晴,右,164,NaN,,1200,牡,7,39.1,440,,0.08,0.08,0.08,,5
1001,2,2.0,0.0,,0.0,,,芝,晴,右,164,NaN,,1200,牡,2,3.6,456,,0.08,0.08,0.08,,4
1001,3,2.0,0.0,,0.0,,,芝,晴,右,164,NaN,,1200,牝,14,124.8,412,,0.08,0.08,0.08,,9
1001,4,2.0,0.0,,0.0,,,芝,晴,右,164,NaN,,1200,牝,10,46.4,442,,0.08,0.08,0.08,,7
1001,5,2.0,0.0,,0.0,,,芝,晴,右,164,NaN,,1200,牝,3,6.6,476,,0.08,0.08,0.08,,1
1001,6,2.0,0.0,,0.0,,,芝,晴,右,164,NaN,,1200,牡,1,2.7,512,,0.08,0.08,0.08,,2
1001,7,2.0,0.0,,0.0,,,芝,晴,右,164,NaN,,1200,牡,15,136.5,420,,0.08,0.08,0.08,,14
1001,8,2.0,0.0,,0.0,,,芝,晴,右,164,NaN,,1200,牝,9,45.5,452,,0.08,0.08,0.08,,8
1001,9,2.0,0.0,,0.0,,,芝,晴,右,164,NaN,,1200,牡,6,16.5,478,,0.08,0.08,0.08,,16
1001,10,2.0,0.0,,0.0,,,芝,晴,右,164,NaN,,1200,牡,12,73.6,500,,0.08,0.08,0.08,,18
1001,11,2.0,0.0,,0.0,,,芝,晴,右,164,NaN,,1200,牝,4,8.2,450,,0.08,0.08,0.08,,6
1001,12,2.0,0.0,,0.0,,,芝,晴,右,164,NaN,,1200,牡,13,73.8,472,,0.08,0.08,0.08,,17
1001,13,2.0,0.0,,0.0,,,芝,晴,右,164,NaN,,1200,牡,17,222.2,422,,0.08,0.08,0.08,,12
1001,14,2.0,0.0,,0.0,,,芝,晴,右,164,NaN,,1200,牡,16,176.6,414,,0.08,0.08,0.08,,15
1001,15,2.0,0.0,,0.0,,,芝,晴,右,164,NaN,,1200,牡,18,303.6,450,,0.08,0.08,0.08,,10
1001,16,2.0,0.0,,0.0,,,芝,晴,右,164,NaN,,1200,牡,8,43.5,452,,0.08,0.08,0.08,,11
1001,17,2.0,0.0,,0.0,,,芝,晴,右,164,NaN,,1200,牝,5,15.1,426,,0.08,0.08,0.08,,3
1001,18,2.0,0.0,,0.0,,,芝,晴,右,164,NaN,,1200,牝,11,58.4,446,,0.08,0.08,0.08,,13
1002,1,4.0,-2.0,0.0,1.0,9.0,,芝,晴,左,111,NaN,33.6,1600,牡,12,92.8,478,0.0,0.07,0.07,0.07,0.0,9
1002,2,3.0,4.0,,0.0,,,芝,晴,左,111,NaN,,1600,牡,3,3.9,468,,0.07,0.07,0.07,,4
1002,3,4.0,-6.0,0.0,1.0,9.0,,芝,晴,左,111,NaN,34.9,1600,牡,11,55.8,494,0.0,0.07,0.07,0.07,0.0,11
1002,4,4.0,-6.0,0.333333333333333,1.0,11.0,,芝,晴,左,111,-1.0,36.3,1600,牡,14,192.5,506,0.0,0.07,0.07,0.07,0.0,13
1002,5,3.0,8.0,,0.0,,,芝,晴,左,111,NaN,,1600,牡,1,3.6,476,,0.07,0.07,0.07,,2
1002,6,5.0,-14.0,,0.0,,,芝,晴,左,111,NaN,,1600,牡,8,25.1,498,,0.07,0.07,0.07,,12
1002,7,5.0,-12.0,0.0,1.0,3.0,,芝,晴,左,111,-1.0,35.8,1600,牡,10,37.7,510,385.6,0.07,0.07,0.07,0.0,5
1002,8,5.0,-8.0,-0.111111111111111,1.0,6.0,,芝,晴,左,111,-4.25,36.6,1600,牡,6,19.2,458,0.0,0.07,0.07,0.07,0.0,3
1002,9,5.0,-8.0,,0.0,,,芝,晴,左,111,NaN,,1600,牝,9,25.7,458,,0.07,0.07,0.07,,14
1002,10,4.0,8.0,,0.0,,,芝,晴,左,111,NaN,,1600,牡,5,14.7,504,,0.07,0.07,0.07,,6
1002,11,3.0,0.0,0.0,1.0,5.0,,芝,晴,左,111,1.0,33.6,1600,牡,4,7.1,466,150.0,0.07,0.07,0.07,0.0,7
1002,12,4.0,0.0,,0.0,,,芝,晴,左,111,NaN,,1600,牡,7,19.4,482,,0.07,0.07,0.07,,10
1002,13,3.0,0.0,,0.0,,,芝,晴,左,111,NaN,,1600,牝,2,3.7,482,,0.07,0.07,0.07,,1
1002,14,5.0,6.0,,0.0,,,芝,晴,左,111,NaN,,1600,牡,13,93.7,474,,0.07,0.07,0.07,,8
1003,1,3.0,-4.0,-0.117647058823529,5.0,11.0,8.0,ダ,曇,右,114,-2.0,38.0,1200,牝,15,471.7,444,0.0,0.08,0.08,0.08,0.0,8
1003,2,3.0,-4.0,-0.132530120481928,3.0,8.0,13.0,ダ,曇,右,114,-0.833333333333333,37.9,1200,牝,14,395.8,426,0.0,0.08,0.08,0.08,0.0,14
1003,3,3.0,4.0,-0.142857142857143,3.0,11.0,13.0,ダ,曇,右,114,-1.0,38.7,1200,牡,16,539.2,462,0.0,0.08,0.08,0.08,0.0,13
1003,4,3.0,4.0,-0.135135135135135,4.0,14.0,4.0,ダ,曇,右,114,-0.8125,42.9,1200,牡,4,11.2,482,59.5,0.08,0.08,0.08,0.0,9
1003,5,3.0,-4.0,0.0,1.0,2.0,,ダ,曇,右,114,0.5,39.0,1200,牡,6,16.8,490,280.0,0.08,0.08,0.08,0.0,10
1003,6,3.0,-10.0,-0.111111111111111,2.0,18.0,10.0,ダ,曇,右,114,-0.5,35.5,1200,牝,13,263.5,426,0.0,0.08,0.08,0.08,0.0,15
1003,7,3.0,2.0,-0.181818181818182,3.0,7.0,12.0,ダ,曇,右,114,0.333333333333333,37.9,1200,牡,10,126.9,436,0.0,0.08,0.08,0.08,0.0,5
1003,8,3.0,-2.0,0.0344827586206897,5.0,2.0,2.0,ダ,曇,右,114,-1.66666666666667,38.6,1200,牡,1,1.8,490,80.0,0.08,0.08,0.08,0.0,3
1003,9,3.0,-2.0,-0.142857142857143,2.0,9.0,2.0,ダ,曇,右,114,1.5,35.3,1200,牝,3,8.4,436,140.0,0.08,0.08,0.08,0.0,4
1003,10,3.0,10.0,-0.0769230769230769,4.0,9.0,3.0,ダ,曇,右,114,2.5,38.9,1200,牡,5,14.5,526,65.0,0.08,0.08,0.08,0.0,1
1003,11,3.0,6.0,0.0140845070422536,3.0,4.0,8.0,ダ,曇,右,114,-2.33333333333333,37.6,1200,牡,8,24.8,480,25.6666666666667,0.08,0.08,0.08,0.0,12
1003,12,3.0,-8.0,-0.2,2.0,11.0,7.0,ダ,曇,右,114,-6.0,41.7,1200,牡,9,26.0,486,0.0,0.08,0.08,0.08,0.0,7
1003,13,3.0,-2.0,-0.0769230769230769,2.0,4.0,10.0,ダ,曇,右,114,1.0,38.6,1200,牝,7,19.5,438,38.5,0.08,0.08,0.08,0.0,6
1003,14,3.0,4.0,-0.0769230769230769,2.0,9.0,14.0,ダ,曇,右,114,4.0,37.8,1200,牝,12,192.5,486,0.0,0.08,0.08,0.08,0.0,11
1003,15,3.0,0.0,-0.142857142857143,2.0,3.0,2.0,ダ,曇,右,114,1.0,37.6,1200,牡,2,4.7,472,205.0,0.08,0.08,0.08,0.0,2
1003,16,3.0,4.0,-0.166666666666667,5.0,5.0,13.0,ダ,曇,右,114,-5.45,38.9,1200,牡,11,152.7,452,10.2,0.08,0.08,0.08,0.0,16
1004,1,2.0,4.0,-0.263157894736842,2.0,6.0,5.0,ダ,晴,右,156,-1.75,39.7,1400,牝,8,46.3,504,35.0,0.07,0.07,0.07,0.0,9
1004,2,2.0,6.0,0.0,2.0,8.0,13.0,ダ,晴,右,156,0.5,34.7,1400,牡,10,96.4,432,0.0,0.07,0.07,0.07,0.0,11
1004,3,2.0,0.0,0.0769230769230769,2.0,2.0,21,ダ,晴,右,156,3.5,38.6,1400,牡,3,3.5,500,140.0,0.07,0.07,0.07,0.0,6
1004,4,2.0,14.0,-0.0967741935483871,4.0,7.0,4.0,ダ,晴,右,156,-1.4375,41.6,1400,牡,6,30.3,460,46.75,0.07,0.07,0.07,0.0,8
1004,5,2.0,0.0,-0.0666666666666667,2.0,10.0,9.0,ダ,晴,右,156,NaN,43.3,1400,牡,12,286.0,482,0.0,0.07,0.07,0.07,0.0,12
1004,6,2.0,-10.0,-0.164179104477612,4.0,14.0,9.0,ダ,晴,右,156,-2.16666666666667,35.5,1400,牡,11,170.1,494,17.5,0.07,0.07,0.07,0.0,10
1004,7,2.0,10.0,-0.125,1.0,8.0,,ダ,晴,右,156,-3.0,35.0,1400,牝,7,37.9,432,0.0,0.07,0.07,0.07,0.0,4
1004,8,2.0,10.0,-0.125,3.0,2.0,7.0,ダ,晴,右,156,-0.833333333333333,37.2,1400,牡,2,3.5,472,160.0,0.07,0.07,0.07,0.0,3
1004,9,2.0,-10.0,0.166666666666667,2.0,8.0,9.0,ダ,晴,右,156,7.5,37.8,1400,牡,9,64.4,458,0.0,0.07,0.07,0.07,0.0,7
1004,10,2.0,-2.0,-0.0344827586206897,4.0,9.0,6.0,ダ,晴,右,156,-1.08333333333333,35.7,1400,牡,4,7.7,500,27.5,0.07,0.07,0.07,0.0,2
1004,11,2.0,6.0,-0.176470588235294,4.0,4.0,8.0,ダ,晴,右,156,0.125,37.4,1400,牡,5,24.9,500,19.25,0.07,0.07,0.07,0.0,4
1004,12,2.0,4.0,0.024390243902439,6.0,2.0,4.0,ダ,晴,右,156,0.5,38.6,1400,牡,1,2.9,510,110.666666666667,0.07,0.07,0.07,0.0,1
1005,1,2.0,6.0,0.0,2.0,4.0,3.0,芝,晴,左,88.,1.0,35.8,1200,牝,2,4.9,406,512.55,0.07,0.07,0.07,0.0,2
1005,2,2.0,0.0,0.0,1.0,1.0,,芝,晴,左,88.,0.0,35.7,1200,牝,3,5.3,440,1618.2,0.07,0.07,0.07,1.0,3
1005,3,2.0,6.0,-0.272727272727273,4.0,6.0,5.0,芝,晴,左,88.,-6.0,36.8,1200,牡,6,12.2,464,42.5,0.07,0.07,0.07,0.0,4
1005,4,2.0,12.0,-0.0526315789473685,3.0,1.0,5.0,芝,晴,左,88.,6.5,34.2,1200,牡,5,8.5,526,466.666666666667,0.07,0.07,0.07,0.666666666666667,6
1005,5,2.0,-4.0,0.0,1.0,5.0,,芝,晴,左,88.,9.5,35.0,1200,牡,8,17.2,490,160.0,0.07,0.07,0.07,0.0,11
1005,6,2.0,-2.0,-0.2,1.0,13.0,,芝,晴,左,88.,-0.333333333333334,36.5,1200,牡,13,284.6,476,0.0,0.07,0.07,0.07,0.0,14
1005,7,2.0,-2.0,-0.0526315789473685,3.0,5.0,3.0,芝,晴,左,88.,0.333333333333333,36.6,1200,牝,7,12.5,414,302.233333333333,0.07,0.07,0.07,0.0,1
1005,8,2.0,-8.0,0.0,1.0,1.0,,芝,晴,左,88.,4.5,35.5,1200,牝,9,24.8,384,700.0,0.07,0.07,0.07,1.0,5
1005,9,2.0,0.0,-0.04,4.0,5.0,9.0,芝,晴,左,88.,1.5,34.5,1200,牝,10,29.0,432,186.8,0.07,0.07,0.07,0.0,13
1005,10,2.0,8.0,-0.111111111111111,4.0,9.0,16.0,芝,晴,左,88.,-3.83333333333333,36.6,1200,牝,12,283.0,414,127.5,0.07,0.07,0.07,0.25,8
1005,11,2.0,4.0,0.0,4.0,11.0,11.0,芝,晴,左,88.,0.75,36.0,1200,牡,11,102.2,458,288.8,0.07,0.07,0.07,0.25,10
1005,12,2.0,-2.0,-0.285714285714286,5.0,1.0,2.0,芝,晴,左,88.,-3.8,35.4,1200,牡,1,4.6,478,174.2,0.07,0.07,0.07,0.2,9
1005,13,2.0,4.0,0.0,3.0,10.0,14.0,芝,晴,左,88.,-4.75,35.0,1200,牝,14,289.6,454,0.0,0.07,0.07,0.07,0.0,12
1005,14,2.0,2.0,-0.0769230769230769,2.0,1.0,5.0,芝,晴,左,88.,3.0,34.5,1200,牡,4,6.4,506,290.0,0.07,0.07,0.07,0.5,7
1006,1,3.0,6.0,0.0588235294117647,1.0,10.0,,ダ,曇,左,109,NaN,38.5,1800,牝,12,72.5,496,0.0,0.07,0.07,0.07,0.0,4
1006,2,3.0,2.0,0.0,1.0,3.0,,ダ,曇,左,109,-1.0,37.3,1800,牝,1,3.9,436,190.0,0.07,0.07,0.07,0.0,9
1006,3,3.0,-2.0,-0.0526315789473684,1.0,6.0,,ダ,曇,左,109,-5.0,41.0,1800,牝,10,56.6,418,0.0,0.07,0.07,0.07,0.0,11
1006,4,4.0,-8.0,0.0588235294117647,2.0,8.0,4.0,ダ,曇,左,109,-0.375,37.4,1800,牝,3,5.1,460,55.0,0.07,0.07,0.07,0.0,5
1006,5,3.0,4.0,,0.0,,,ダ,曇,左,109,NaN,,1800,牝,5,6.6,446,,0.07,0.07,0.07,,1
1006,6,6.0,18.0,,0.0,,,ダ,曇,左,109,NaN,,1800,牝,13,134.2,506,,0.07,0.07,0.07,,12
1006,7,3.0,-4.0,0.0,1.0,4.0,,ダ,曇,左,109,3.0,37.0,1800,牝,7,14.4,484,110.0,0.07,0.07,0.07,0.0,10
1006,8,4.0,-2.0,0.5,1.0,7.0,,ダ,曇,左,109,-2.0,34.3,1800,牝,6,13.3,422,0.0,0.07,0.07,0.07,0.0,6
1006,9,5.0,2.0,0.161290322580645,2.0,11.0,10.0,ダ,曇,左,109,-7.0,39.7,1800,牝,14,239.8,474,0.0,0.07,0.07,0.07,0.0,13
1006,10,3.0,2.0,0.0588235294117647,2.0,3.0,5.0,ダ,曇,左,109,2.125,36.4,1800,牝,4,5.5,462,133.0,0.07,0.07,0.07,0.0,8
1006,11,5.0,-10.0,0.0,1.0,7.0,,ダ,曇,左,109,2.5,37.1,1800,牝,8,23.5,448,0.0,0.07,0.07,0.07,0.0,14
1006,12,3.0,2.0,,0.0,,,ダ,曇,左,109,NaN,,1800,牝,9,53.9,452,,0.07,0.07,0.07,,7
1006,13,3.0,-2.0,-0.1,1.0,4.0,,ダ,曇,左,109,1.5,34.3,1800,牝,2,4.7,448,110.0,0.07,0.07,0.07,0.0,2
1006,14,4.0,0.0,0.0,1.0,9.0,,ダ,曇,左,109,NaN,37.8,1800,牝,11,66.8,464,0.0,0.07,0.07,0.07,0.0,3
1007,1,3.0,-4.0,0.0158730158730159,4.0,3.0,8.0,ダ,曇,左,137,-0.0625,38.7,1600,牝,2,4.6,458,32.5,0.08,0.08,0.08,0.0,1
1007,2,3.0,4.0,-0.024390243902439,5.0,5.0,4.0,ダ,曇,左,137,3.25,39.0,1600,牡,8,16.0,482,26.0,0.08,0.08,0.08,0.0,6
1007,3,3.0,-11.0,-0.0588235294117647,4.0,6.0,5.0,ダ,曇,左,137,-2.5625,39.7,1600,牝,11,48.1,454,13.0,0.08,0.08,0.08,0.0,13
1007,4,3.0,6.0,-0.0588235294117647,6.0,7.0,8.0,ダ,曇,左,137,1.45833333333333,38.7,1600,牡,6,14.3,536,11.6666666666667,0.08,0.08,0.08,0.0,3
1007,5,3.0,-2.0,0.230769230769231,2.0,6.0,10.0,ダ,曇,左,137,2.5,37.9,1600,牡,7,15.9,502,0.0,0.08,0.08,0.08,0.0,11
1007,6,3.0,0.0,0.0666666666666667,4.0,12.0,5.0,ダ,曇,左,137,0.75,34.9,1600,牝,5,8.1,428,83.0,0.08,0.08,0.08,0.0,9
1007,7,3.0,0.0,-0.0857142857142857,6.0,10.0,8.0,ダ,曇,左,137,-1.33333333333333,41.9,1600,セ,14,251.5,518,0.0,0.08,0.08,0.08,0.0,12
1007,8,3.0,6.0,-0.111111111111111,6.0,10.0,8.0,ダ,曇,左,137,-5.05,36.7,1600,牡,4,5.9,494,31.1666666666667,0.08,0.08,0.08,0.0,7
1007,9,3.0,4.0,-0.0769230769230769,3.0,4.0,5.0,ダ,曇,左,137,0.416666666666667,38.1,1600,牡,1,4.0,482,42.6666666666667,0.08,0.08,0.08,0.0,4
1007,10,3.0,4.0,0.0666666666666667,4.0,14.0,6.0,ダ,曇,左,137,3.875,37.1,1600,牝,12,65.8,424,27.5,0.08,0.08,0.08,0.0,8
1007,11,3.0,-14.0,0.0,3.0,13.0,13.0,ダ,曇,左,137,-4.25,35.4,1600,牝,13,91.0,458,0.0,0.08,0.08,0.08,0.0,14
1007,12,3.0,-14.0,-0.111111111111111,1.0,9.0,,ダ,曇,左,137,NaN,42.5,1600,セ,10,45.8,484,0.0,0.08,0.08,0.08,0.0,10
1007,13,3.0,-2.0,-0.0769230769230769,6.0,5.0,6.0,ダ,曇,左,137,-0.430555555555556,38.2,1600,牡,3,5.4,498,43.1666666666667,0.08,0.08,0.08,0.0,5
1007,14,3.0,0.0,-0.157894736842105,2.0,7.0,6.0,ダ,曇,左,137,2.125,36.3,1600,牝,9,19.7,426,0.0,0.08,0.08,0.08,0.0,2
1008,1,3.0,-2.0,-0.0666666666666667,7.0,12.0,10.0,芝,曇,左,148,0.666666666666667,34.9,1200,牝,14,85.2,458,100.0,0.08,0.08,0.08,0.142857142857143,16
1008,2,3.0,-2.0,-0.0666666666666667,7.0,10.0,1.0,芝,曇,左,148,0.916666666666667,36.2,1200,牝,5,10.4,482,190.0,0.08,0.08,0.08,0.142857142857143,4
1008,3,3.0,-6.0,-0.121951219512195,9.0,7.0,16.0,芝,曇,左,148,-0.09375,35.2,1200,牡,13,69.7,456,118.888888888889,0.08,0.08,0.08,0.111111111111111,11
1008,4,3.0,6.0,-0.142857142857143,4.0,9.0,7.0,芝,曇,左,148,0.333333333333333,39.5,1200,牡,9,29.0,478,127.5,0.08,0.08,0.08,0.25,7
1008,5,3.0,-2.0,-0.125,7.0,4.0,4.0,芝,曇,左,148,2.35714285714286,36.6,1200,牡,1,4.3,466,230.657142857143,0.08,0.08,0.08,0.142857142857143,2
1008,6,3.0,0.0,0.0,7.0,1.0,7.0,芝,曇,左,148,1.41666666666667,35.3,1200,牝,12,61.9,456,104.285714285714,0.08,0.08,0.08,0.142857142857143,12
1008,7,3.0,0.0,0.0,1.0,1.0,,芝,曇,左,148,0.0,36.6,1200,牝,7,15.9,512,700.0,0.08,0.08,0.08,1.0,8
1008,8,3.0,0.0,-0.0526315789473685,6.0,1.0,2.0,芝,曇,左,148,-2.33333333333333,36.4,1200,牡,6,15.9,488,214.5,0.08,0.08,0.08,0.166666666666667,1
1008,9,3.0,2.0,-0.0943396226415094,8.0,16.0,1.0,芝,曇,左,148,-2.5,37.1,1200,牝,15,213.3,434,100.625,0.08,0.08,0.08,0.125,14
1008,10,3.0,4.0,-0.181818181818182,6.0,10.0,2.0,芝,曇,左,148,4.96666666666667,36.1,1200,牝,4,5.7,422,203.266666666667,0.08,0.08,0.08,0.166666666666667,6
1008,11,3.0,-6.0,-0.0526315789473685,6.0,12.0,7.0,芝,曇,左,148,0.166666666666667,40.7,1200,牝,16,252.1,416,85.0,0.08,0.08,0.08,0.166666666666667,15
1008,12,3.0,4.0,-0.0232558139534884,7.0,5.0,1.0,芝,曇,左,148,-0.214285714285714,35.2,1200,牡,3,4.6,478,162.142857142857,0.08,0.08,0.08,0.142857142857143,3
1008,13,3.0,4.0,0.0,2.0,2.0,1.0,芝,曇,左,148,0.5,35.7,1200,牡,2,4.3,482,560.1,0.08,0.08,0.08,0.5,5
1008,14,3.0,4.0,-0.0769230769230769,4.0,1.0,6.0,芝,曇,左,148,-1.375,36.2,1200,牝,11,45.9,424,147.5,0.08,0.08,0.08,0.25,13
1008,15,3.0,0.0,-0.0909090909090909,5.0,4.0,7.0,芝,曇,左,148,-0.5,34.5,1200,牝,10,30.3,422,212.6,0.08,0.08,0.08,0.2,10
1008,16,3.0,-16.0,-0.121951219512195,6.0,1.0,5.0,芝,曇,左,148,4.86111111111111,34.5,1200,牡,8,25.1,434,126.5,0.08,0.08,0.08,0.166666666666667,9
1009,1,3.0,-10.0,-0.0642201834862386,6.0,2.0,7.0,ダ,晴,右,135,3.41666666666667,37.0,1700,牡,2,3.9,466,95.0,0.08,0.08,0.08,0.0,3
1009,2,3.0,-2.0,0.172413793103448,8.0,3.0,10.0,ダ,晴,右,135,4.69444444444444,36.7,1700,牡,6,18.9,458,47.625,0.08,0.08,0.08,0.0,7
1009,3,3.0,-17.0,0.0337837837837838,9.0,9.0,2.0,ダ,晴,右,135,-0.28125,37.5,1700,牡,8,26.1,466,84.1111111111111,0.08,0.08,0.08,0.0,13
1009,4,3.0,0.0,-0.0229885057471264,5.0,11.0,8.0,ダ,晴,右,135,-1.66666666666667,37.3,1700,牡,11,43.9,460,0.0,0.08,0.08,0.08,0.0,5
1009,5,3.0,-2.0,0.0251256281407036,12.0,3.0,2.0,ダ,晴,右,135,-1.225,36.8,1700,牡,1,3.5,456,87.3333333333333,0.08,0.08,0.08,0.0,4
1009,6,3.0,-2.0,-0.0555555555555556,4.0,11.0,11.0,ダ,晴,右,135,-3.29166666666667,36.9,1700,牝,13,108.2,424,0.0,0.08,0.08,0.08,0.0,11
1009,7,3.0,-8.0,0.264462809917355,9.0,9.0,4.0,ダ,晴,右,135,3.1875,37.8,1700,牡,10,35.7,466,68.6666666666667,0.08,0.08,0.08,0.0,9
1009,8,3.0,8.0,0.159090909090909,3.0,9.0,4.0,ダ,晴,右,135,-0.5,35.6,1700,牡,9,33.5,438,25.6666666666667,0.08,0.08,0.08,0.0,10
1009,9,3.0,-14.0,0.133333333333333,6.0,2.0,10.0,ダ,晴,右,135,4.53333333333333,35.9,1700,牡,3,5.4,464,50.3333333333333,0.08,0.08,0.08,0.0,6
1009,10,3.0,-2.0,0.172413793103448,2.0,11.0,5.0,ダ,晴,右,135,5.0,38.6,1700,牡,12,90.9,480,35.0,0.08,0.08,0.08,0.0,12
1009,11,3.0,-4.0,-0.0810810810810811,2.0,4.0,11.0,ダ,晴,右,135,3.875,39.3,1700,牡,5,9.2,520,38.5,0.08,0.08,0.08,0.0,8
1009,12,3.0,8.0,-0.0192307692307692,3.0,2.0,11.0,ダ,晴,右,135,0.625,37.9,1700,牡,4,5.8,506,66.6666666666667,0.08,0.08,0.08,0.0,2
1009,13,3.0,-8.0,-0.0555555555555556,3.0,7.0,2.0,ダ,晴,右,135,2.5,39.0,1700,牡,7,21.2,476,66.6666666666667,0.08,0.08,0.08,0.0,1
1009,14,3.0,0.0,,0.0,,,ダ,晴,右,135,NaN,,1700,牡,14,128.7,520,,0.08,0.08,0.08,,15
1009,15,3.0,0.0,,0.0,,,ダ,晴,右,135,NaN,,1700,牡,15,133.4,548,,0.08,0.08,0.08,,14
1010,1,5.0,12.0,-0.379310344827586,3.0,13.0,6.0,芝,雨,右,122,-2.08333333333333,34.7,1200,牡,10,86.8,478,0.0,0.08,0.08,0.08,0.0,10
1010,2,5.0,-8.0,-0.2,4.0,13.0,9.0,芝,雨,右,122,0.5,36.7,1200,牡,11,185.5,530,0.0,0.08,0.08,0.08,0.0,12
1010,3,5.0,-2.0,0.0,1.0,2.0,,芝,雨,右,122,4.0,35.0,1200,牡,1,1.6,518,608.2,0.08,0.08,0.08,0.0,2
1010,4,4.0,-2.0,0.0,5.0,7.0,15.0,芝,雨,右,122,-4.6,35.3,1200,牝,3,8.3,438,283.56,0.08,0.08,0.08,0.2,9
1010,5,4.0,6.0,-0.0454545454545454,7.0,5.0,7.0,芝,雨,右,122,0.5,35.2,1200,牝,6,15.0,476,140.0,0.08,0.08,0.08,0.142857142857143,3
1010,6,6.0,6.0,0.0,3.0,12.0,18.0,芝,雨,右,122,0.666666666666667,35.3,1200,牡,12,228.4,440,0.0,0.08,0.08,0.08,0.0,11
1010,7,6.0,8.0,-0.230769230769231,5.0,4.0,9.0,芝,雨,右,122,1.375,33.9,1200,牡,5,13.4,482,80.0,0.08,0.08,0.08,0.0,7
1010,8,4.0,6.0,-0.04,4.0,1.0,4.0,芝,雨,右,122,1.0,34.5,1200,牡,2,6.4,480,344.575,0.08,0.08,0.08,0.25,1
1010,9,8.0,2.0,-0.184466019417476,7.0,7.0,8.0,芝,雨,右,122,1.91666666666667,37.1,1200,牡,9,48.3,470,82.8571428571429,0.08,0.08,0.08,0.0,5
1010,10,5.0,28.0,-0.142857142857143,1.0,9.0,,芝,雨,右,122,NaN,35.1,1200,牝,7,19.4,498,0.0,0.08,0.08,0.08,0.0,5
1010,11,5.0,-4.0,0.0,5.0,6.0,13.0,芝,雨,右,122,1.8,36.4,1200,牡,8,39.0,514,212.0,0.08,0.08,0.08,0.2,4
1010,12,5.0,6.0,-0.032258064516129,5.0,6.0,2.0,芝,雨,右,122,-0.5,38.3,1200,牝,4,10.5,484,285.8,0.08,0.08,0.08,0.0,8
1011,1,3.0,4.0,-0.04,4.0,13.0,8.0,芝,曇,右,148,-5.375,40.3,1200,牝,13,47.4,428,12.75,0.09,0.09,0.09,0.0,13
1011,2,3.0,6.0,-0.225806451612903,8.0,3.0,6.0,芝,曇,右,148,0.285714285714286,37.1,1200,牝,8,22.0,438,41.25,0.09,0.09,0.09,0.0,6
1011,3,3.0,-6.0,0.0,1.0,14.0,,芝,曇,右,148,0.5,35.1,1200,牝,16,483.6,390,0.0,0.09,0.09,0.09,0.0,16
1011,4,3.0,-8.0,-0.166666666666667,5.0,11.0,16.0,芝,曇,右,148,-5.375,37.5,1200,牝,11,40.8,426,25.6,0.09,0.09,0.09,0.0,2
1011,5,3.0,2.0,-0.210526315789474,5.0,12.0,11.0,芝,曇,右,148,-1.4,40.4,1200,牝,10,33.1,438,66.2,0.09,0.09,0.09,0.0,9
1011,6,3.0,0.0,-0.142857142857143,5.0,3.0,3.0,芝,曇,右,148,-0.4,35.7,1200,牝,3,8.5,424,70.0,0.09,0.09,0.09,0.0,8
1011,7,3.0,14.0,-0.0526315789473685,3.0,3.0,5.0,芝,曇,右,148,0.5,35.8,1200,牝,7,14.8,430,60.3333333333333,0.09,0.09,0.09,0.0,11
1011,8,3.0,4.0,-0.272727272727273,4.0,7.0,8.0,芝,曇,右,148,-1.125,36.0,1200,牝,12,46.2,444,0.0,0.09,0.09,0.09,0.0,12
1011,9,3.0,4.0,-0.142857142857143,2.0,2.0,2.0,芝,曇,右,148,6.0,35.0,1200,牝,1,3.0,494,240.0,0.09,0.09,0.09,0.0,3
1011,10,3.0,4.0,-0.111111111111111,12.0,5.0,4.0,芝,曇,右,148,-1.125,36.5,1200,牝,5,9.4,464,122.916666666667,0.09,0.09,0.09,0.0,1
1011,11,3.0,2.0,-0.285714285714286,5.0,4.0,5.0,芝,曇,右,148,-0.166666666666667,34.9,1200,牝,2,4.4,432,107.6,0.09,0.09,0.09,0.0,5
1011,12,3.0,4.0,-0.027027027027027,6.0,4.0,13.0,芝,曇,右,148,4.8,35.4,1200,牝,6,11.3,420,64.5,0.09,0.09,0.09,0.0,10
1011,13,3.0,-4.0,-0.0869565217391304,7.0,5.0,15.0,芝,曇,右,148,-5.8,37.1,1200,牝,14,79.4,418,46.8571428571429,0.09,0.09,0.09,0.0,15
1011,14,3.0,-2.0,-0.210526315789474,5.0,2.0,4.0,芝,曇,右,148,-4.45,35.9,1200,牝,4,8.6,476,55.4,0.09,0.09,0.09,0.0,4
1011,15,3.0,2.0,-0.28,6.0,5.0,11.0,芝,曇,右,148,-0.958333333333333,35.4,1200,牝,9,22.7,450,51.3333333333333,0.09,0.09,0.09,0.0,7
1011,16,3.0,-2.0,-0.032258064516129,5.0,16.0,9.0,芝,曇,右,148,-9.83333333333333,39.8,1200,牝,15,374.6,442,0.0,0.09,0.09,0.09,0.0,14
